0.0666666666666667,0.0666666666666667,0.1
0.0833333333333333,0.0666666666666667,0.4
0.099989300627931,0.0672637690524207,0.4
0.116365929372533,0.0703595417732825,0.4
0.132090536946331,0.0758835343898463,0.4
0.146805278761575,0.0837100375099178,0.3
0.160175291725881,0.0936609435546993,0.3
0.172366682055207,0.105025264019021,0.2
0.18323080244493,0.117664435903895,0.1
0.193152232553583,0.131056336529903,0.1
0.20258751332909,0.144795086635539,-0
0.211524530581902,0.158863046700906,-0.1
0.220461547834712,0.172931006766272,-0.1
0.22989682861022,0.186669756871908,-0.2
0.239818258718873,0.200061657497917,-0.2
0.250682379108597,0.21270082938279,-0.2
0.262432273131933,0.224521056462593,-0.2
0.275006383612435,0.235460413089102,-0.2
0.288338835339995,0.24546158845553,-0.2
0.302359780188168,0.25447218684533,-0.2
0.31699576304542,0.262445002131037,-0.1
0.332170106643222,0.269338265085085,-0.1
0.347581667909468,0.275683464618157,-0.1
0.363210659560783,0.281472453972173,-0
0.379037015149557,0.286697800521013,0
0.39486337073833,0.291923147069853,0.1
0.410689726327103,0.297148493618693,0.1
0.426318717978418,0.302937482972708,0.1
0.441730279244665,0.30928268250578,0.2
0.456904622842467,0.316175945459828,0.2
0.471540605699718,0.324148760745535,0.2
0.485561550547892,0.333159359135337,0.2
0.498894002275452,0.343160534501765,0.2
0.511468112755953,0.354099891128272,0.2
0.52321800677929,0.365920118208075,0.2
0.534082127169013,0.37855929009295,0.2
0.544003557277667,0.391951190718958,0.2
0.55293031917059,0.406025660509498,0.2
0.560815645936025,0.420708963938227,0.1
0.567618226694905,0.435924175826225,0.1
0.573871338094147,0.451373330353462,0
0.579566951609895,0.467036591969645,-0.1
0.585262565125643,0.482699853585828,-0.2
0.591515676524885,0.498149008113067,-0.3
0.59886989507714,0.513105386259643,-0.4
0.60782825945038,0.52715976228756,-0.6
0.618798812726082,0.53970666384144,-0.7
0.632478754210427,0.549227009358418,-0.7
0.648365279896593,0.554266461650142,-0.2
0.66503160971955,0.554372423955645,-0.4
0.681661947053543,0.553272579450548,-0.7
0.697937612768873,0.549683640428968,0
