0.0666666666666667,0.0666666666666667
0.0833333333333333,0.0666666666666667
0.099989300627931,0.0672637690524207
0.116477894289143,0.0696935955592308
0.13259807202905,0.0739265197744258
0.148153283585022,0.0799109304577565
0.162953867219703,0.0875738608274372
0.176819362230527,0.0968218782302438
0.18997959803727,0.107048606509058
0.202365628745098,0.118200468285573
0.214344179891525,0.129788914696124
0.225899871919483,0.141799067048728
0.23701786819115,0.15421550521275
0.248135864462817,0.166631943376773
0.259253860734482,0.179048381540795
0.270371857006148,0.191464819704818
0.281489853277815,0.20388125786884
0.29260784954948,0.216297696032863
0.304163541577438,0.228307848385467
0.316142092723867,0.239896294796018
0.328528123431695,0.251048156572533
0.341305730970805,0.261749115564803
0.35445850985593,0.271985432547818
0.367969572910068,0.281743964861897
0.381821572946337,0.291012183286868
0.395996725040462,0.299778188128653
0.410476829365278,0.308030724497565
0.425243294557932,0.315759196758752
0.440277161589795,0.322953682136182
0.455559128108425,0.329604943452747
0.471069573220335,0.335704440990103
0.48678858268274,0.341244343453017
0.502507592145143,0.346784245915932
0.518226601607548,0.352324148378847
0.533945611069953,0.357864050841762
0.549664620532358,0.363403953304677
0.565383629994763,0.36894385576759
0.581102639457168,0.374483758230505
0.596613084569078,0.380583255767862
0.611895051087708,0.387234517084427
0.62692891811957,0.394429002461857
0.641695383312225,0.402157474723043
0.65617548763704,0.410410011091955
0.670350639731167,0.41917601593374
0.684202639767435,0.428444234358712
0.697713702821572,0.43820276667279
0.710866481706698,0.448439083655805
0.723644089245808,0.459140042648075
0.736030119953637,0.47029190442459
0.748008671100063,0.481880350835142
0.759564363128022,0.493890503187745
0.77112005515598,0.50590065554035
0.782675747183938,0.517910807892953
0.794231439211895,0.529920960245558
0.805787131239853,0.541931112598162
0.817765682386282,0.553519559008713
0.83015171309411,0.564671420785228
0.84292932063322,0.575372379777498
0.856447492295622,0.585121062390222
