5
5
7
9
10
12
13
13
13
12
11
9
9
7
5
4
4
4
5
5
5
5
5
5
5
5
5
5
5
5
6
7
7
8
8
9
9
8
8
8
7
7
7
7
7
7
8
9
9
10
11
13
13
14
14
14
13
