8
10
10
9
9
8
8
7
7
6
6
6
6
6
6
7
7
7
8
8
9
9
9
10
10
10
10
10
9
9
8
7
5
3
1
0
0
0
0
3
13
13
12
10
8
6
4
2
1
0
0
1
