8
10
11
11
11
10
10
10
9
9
8
8
7
7
7
6
6
6
6
5
5
5
6
6
6
6
7
7
7
8
8
8
8
7
6
5
3
1
0
0
2
5
8
11
14
14
14
14
14
14
14
14
14
14
