8
13
13
13
11
9
7
6
4
2
1
1
1
2
3
4
6
8
9
10
11
12
12
12
12
12
11
11
10
9
8
7
6
5
4
3
2
1
0
0
0
0
0
2
7
5
1
0
0
0
1
8
14
14
14
13
