4,4,0,0
5,4,0,0.1
6,4,0.0358338114590895,0.1
6.99935803767586,4.03582614314524,0.071667622918179,0.1
7.99679101261053,4.10743243136748,0.107501434377268,0.2
8.99101829602249,4.2147269275883,0.179897875630366,0.2
9.97488026696246,4.39365602566377,0.252294316883463,0.2
10.9432225159673,4.64328232394244,0.32469075813656,0.2
11.8909719407123,4.96229804125975,0.397087199389658,0.2
12.8131633237708,5.3490318683459,0.469483640642755,0.2
13.7049653451688,5.80145772374134,0.541880081895852,0.2
14.5617058934578,6.31720536834819,0.61427652314895,0.2
15.3788965426999,6.89357282300831,0.686672964402047,0.2
16.1522560671335,7.52754052405286,0.759069405655144,0.1
16.8777328703267,8.21578714266326,0.794903217114234,0.1
17.5780867228676,8.92958296867453,0.830737028573323,0.1
18.2524184231824,9.66801154203182,0.866570840032413,0.1
18.8998621801801,10.4301247760888,0.902404651491502,0.1
19.5195867248625,11.2149441748795,0.938238462950592,0.1
20.1107963776117,12.0214620894333,0.974072274409681,0.1
20.6727320697821,12.8486430115204,1.00990608586877,0.1
21.2046723182879,13.6954249031665,1.04573989732786,0.1
21.7059341519325,14.560720560229,1.08157370878695,0.1
22.1758739882925,15.4434190082858,1.11740752024604,0.1
22.6138884600287,16.3423869290425,1.15324133170513,0
23.0194151895647,17.2564701154275,1.15324133170513,0
23.4249419191007,18.1705533018126,1.15324133170513,0
23.8304686486367,19.0846364881976,1.15324133170513,0
24.2359953781727,19.9987196745827,1.15324133170513,0
24.6415221077087,20.9128028609677,1.15324133170513,-0
25.0470488372447,21.8268860473528,1.15324133170513,-0
25.4525755667807,22.7409692337378,1.15324133170513,-0
25.8581022963167,23.6550524201229,1.15324133170513,-0.1
26.2636290258526,24.5691356065079,1.11740752024604,-0.1
26.7016434975889,25.4681035272646,1.08157370878695,-0.1
27.1715833339489,26.3508019753214,1.04573989732786,-0.1
27.6728451675935,27.2160976323839,1.00990608586877,-0.2
28.2047854160993,28.06287952403,0.937509644615673,-0.2
28.7965827168217,28.8689663399857,0.865113203362576,-0.2
29.4451366698093,29.6301350269824,0.792716762109479,-0.2
30.1470495295128,30.3423978558474,0.720320320856382,-0.3
30.8986440054248,31.0020233130415,0.609843088852945,-0.3
31.7183819024698,31.5747621541796,0.499365856849508,-0.3
32.5962683123069,32.053631083453,0.388888624846071,-0.3
33.5215993328327,32.4327913430432,0.278411392842634,-0.3
34.4830925788257,32.707619903986,0.167934160839197,-0.3
35.4690247459236,32.8747658338846,0.0574569288357602,-0.3
36.4673745506452,32.9321911541911,-0.0530203031676767,-0.3
37.4659693036145,32.8791956888921,-0.163497535171114,-0.2
38.4526333288479,32.7164256016211,-0.235893976424211,-0.1
39.424939125455,32.4827133043745,-0.2717277878833,-0
40.3882477281571,32.2143170749672,-0.2717277878833,0.1
41.3515563308592,31.9459208455599,-0.235893976424211,0.2
42.3238621274663,31.7122085483132,-0.163497535171114,0.3
43.3105261526997,31.5494384610422,-0.0530203031676766,0.4
44.309120905669,31.4964429957432,0.0979772749530955,0.5
45.3043249708741,31.5942635896856,0.293085307040164,0.6
46.2616820365578,31.8831709256696,0.537419881447911,0.5
47.1207143933734,32.3950922183932,0.732527913534979,0
